spec_code,Species,stock_code,MaxLengthTL_estimate,Troph_estimate,seTroph_estimate,a_estimate,sd_log10a_estimate,b_estimate,sd_b_estimate,K_estimate,ComDepthMin_estimate,ComDepthMax_estimate,DepthMin_estimate,DepthMax_estimate,PredPreyRatioMin_estimate,PredPreyRatioMax_estimate,TempPrefMin_estimate,TempPrefMean_estimate,TempPrefMax_estimate,FeedingPath_estimate,MaxLengthSL_estimate,to_matrix,mean_temp_matrix,Life_span_matrix,Generation_time_matrix,tm_matrix,E_matrix,Resilience_matrix,QB_matrix,BodyShapeI_morphdat,OperculumPresent_morphdat,LLinterrupted_morphdat,Notched_morphdat,DorsalSoftRaysMin_morphdat,DorsalSoftRaysMax_morphdat,Genus_species,FBname_species,Fresh_species,Brack_species,Saltwater_species,DemersPelag_species,AirBreathing_species,Vulnerability_species,PriceCateg_species,Dangerous_species,Electrogenic_species,PD50_species
5557,Chaetodon auriga,5847,25,3.690000057220459,0.30000001192092896,0.02511890046298504,0.09679999947547913,2.9800000190734863,0.06599999964237213,0.8299999833106995,6,31,0,60,6.72608533752151,74.3301949956564,25.5,28,29,benthic,21.200000762939453,-0.31902294606498416,27,4.599009990692139,1.791759967803955,1.3093500137329102,0.5,High; decline threshold 0.99,13.2,short and / or deep,-1,TRUE,0,22,25,Chaetodon,Threadfin butterflyfish,0,0,1,reef-associated,WaterAssumed,23.31,unknown,reports of ciguatera poisoning,no special ability,0.5
5561,Chaetodon citrinellus,5851,13,3.5199999809265137,0.30000001192092896,0.02290870063006878,0.09920000284910202,2.950000047683716,0.066600002348423,0.9700000286102295,1,5,0,36,7.63882971894769,92.5934389776247,25,28.3,29.3,benthic,10.619999885559082,-0.2,25,2.9000000953674316,1.1432100534439087,0.800000011920929,0.5,High; decline threshold 0.99,13.2,short and / or deep,-1,TRUE,0,20,22,Chaetodon,Speckled butterflyfish,0,0,1,reef-associated,WaterAssumed,14.21,unknown,harmless,no special ability,0.5
5564,Chaetodon lineolatus,5855,30,3.390000104904175,0.550000011920929,0.023442300036549568,0.11299999803304672,2.940000057220459,0.07320000231266022,0.44999998807907104,20,83,2,171,7.3040653952906,112.169124857551,23.7,27.6,28.9,benthic,25.18000030517578,-0.36,25,6.300000190734863,1.7661800384521484,1.600000023841858,0.5,High; decline threshold 0.99,8.3,short and / or deep,-1,TRUE,0,24,27,Chaetodon,Lined butterflyfish,0,0,1,reef-associated,WaterAssumed,27.81,unknown,harmless,no special ability,0.5
5566,Chaetodon melannotus,5856,25,4.349999904632568,0.17000000178813934,0.023442300036549568,0.09950000047683716,3,0.06710000336170197,0.5299999713897705,4,12,2,20,7.56530080832975,37.4825975028253,24.6,28.4,29.3,benthic,21.6200008392334,-1.1809879084650805,25,20.247600555419922,5.584589958190918,5.300000190734863,0.5,Low; decline threshold 0.85,8.3,short and / or deep,-1,TRUE,0,18,21,Chaetodon,Blackback butterflyfish,0,0,1,reef-associated,WaterAssumed,48.06,unknown,harmless,no special ability,0.5
5578,Chaetodon trifascialis,5868,18,3.3399999141693115,0.6100000143051147,0.021877599880099297,0.09830000251531601,2.950000047683716,0.06710000336170197,0.9700000286102295,3,10,0,30,7.7791582799391,121.690915923729,24.9,28.3,29.3,benthic,15.430000305175781,-0.15394784336223075,27,2.1716299057006836,0.8688430190086365,0.64935702085495,0.5,High; decline threshold 0.99,15.1,short and / or deep,-1,TRUE,0,14,16,Chaetodon,Chevron butterflyfish,0,0,1,reef-associated,WaterAssumed,10.89,unknown,harmless,no special ability,0.5
5579,Chaetodon trifasciatus,5869,15,3.3399999141693115,0.6100000143051147,0.023442300036549568,0.08479999750852585,3.049999952316284,0.05920000001788139,1.6399999856948853,5.788355685075895,24.842853473207324,0.5382016222471068,30,7.88999159079062,121.690915923729,24.71818505735162,27.661995244864485,29.282749722533467,benthic,12.40999984741211,-0.09258503112076116,27,1.48635995388031,0.4530540108680725,0.42071500420570374,0.5,High; decline threshold 0.99,11.5,short and / or deep,-1,TRUE,0,20,22,Chaetodon,Melon butterflyfish,0,0,1,reef-associated,WaterAssumed,10,unknown,harmless,no special ability,0.5
5584,Forcipiger flavissimus,5874,22,3.0899999141693115,0.23999999463558197,0.022387199103832245,0.1550000011920929,3.009999990463257,0.08789999783039093,0.6000000238418579,15,70,0,145,7.95092952174926,209.286881070674,24.3,27.5,28.8,benthic,18.579999923706055,-0.29,25,4.699999809265137,1.749269962310791,1.2999999523162842,0.5,High; decline threshold 0.99,11.4,short and / or deep,-1,FALSE,0,19,25,Forcipiger,Forcepsfish,0,0,1,reef-associated,WaterAssumed,23.21,unknown,harmless,no special ability,0.625
5585,Forcipiger longirostris,5875,22,3.5,0.5,0.02290870063006878,0.14100000262260437,3.0199999809265137,0.08410000056028366,0.6000000238418579,22,95,0,200,7.37541033654428,95.2320915949854,24.7,27.9,29,benthic,19.829999923706055,-0.29,25,4.699999809265137,1.749269962310791,1.2999999523162842,0.5,High; decline threshold 0.99,8.9,short and / or deep,-1,FALSE,0,24,28,Forcipiger,Longnose butterflyfish,0,0,1,reef-associated,WaterAssumed,23.21,unknown,harmless,no special ability,0.625
5590,Heniochus monoceros,5880,24,3.5,0.3700000047683716,0.02041739970445633,0.10400000214576721,3.049999952316284,0.07000000029802322,0.550000011920929,4,17,2,30,7.30580674036874,95.2320915949854,24.7,28.3,29.3,benthic,21.06999969482422,-0.31,25,5.099999904632568,1.3959399461746216,1.399999976158142,0.5,High; decline threshold 0.99,8.4,short and / or deep,-1,FALSE,0,24,27,Heniochus,Masked bannerfish,0,0,1,reef-associated,WaterAssumed,24.38,unknown,harmless,no special ability,0.5038999915122986
5594,Pseudodax moluccanus,5886,30,2.819999933242798,0.25999999046325684,0.00954992976039648,0.17299999296665192,3.0999999046325684,0.09449999779462814,0.33000001311302185,4,40,3,60,11.7529686317976,500.726752151318,25.5,28,29,benthic,25.049999237060547,-0.5,25,8.600000381469727,2.3993399143218994,2.200000047683716,0.5,High; decline threshold 0.99,32.1,fusiform / normal,-1,FALSE,0,12,12,Pseudodax,Chiseltooth wrasse,0,0,1,reef-associated,WaterAssumed,32.5,very high,harmless,no special ability,1
5595,Oxycheilinus arenatus,5887,21,3.859999895095825,0.6399999856948853,0.015488199889659882,0.18299999833106995,2.950000047683716,0.10100000351667404,0.46000000834465027,30,51,11,90,6.32115274538128,61.9412326252889,25.4,27.7,28.6,benthic,18.239999771118164,-0.39,25,6.099999904632568,2.287169933319092,1.7000000476837158,0.5,High; decline threshold 0.99,11.7,fusiform / normal,-1,FALSE,0,10,10,Oxycheilinus,Speckled maori wrasse,0,0,1,reef-associated,WaterAssumed,26.73,very high,harmless,no special ability,0.5009999871253967
5596,Oxycheilinus bimaculatus,5888,16.399999618530273,3.5,0.5699999928474426,0.019054599106311798,0.11299999803304672,2.7699999809265137,0.0729999989271164,0.5799999833106995,14,60,2,120,7.62333178096559,95.2320915949854,25.2,28,29,benthic,11.84000015258789,-0.33,25,4.800000190734863,1.8637100458145142,1.399999976158142,0.5,High; decline threshold 0.99,13.6,fusiform / normal,-1,TRUE,0,10,11,Oxycheilinus,Two-spot wrasse,0,0,1,reef-associated,WaterAssumed,23.46,very high,harmless,no special ability,0.5009999871253967
5599,Oxycheilinus digramma,5891,48.79999923706055,3.690000057220459,0.36000001430511475,0.019054599106311798,0.14100000262260437,2.9600000381469727,0.08489999920129776,0.20999999344348907,8,32,3,60,5.95037119481283,74.3301949956564,25.4,28,29.1,benthic,40,-0.73,25,13.600000381469727,3.9216198921203613,3.299999952316284,0.5,Medium; decline threshold 0.95,6.7,fusiform / normal,-1,FALSE,0,10,10,Oxycheilinus,Cheeklined wrasse,0,1,1,reef-associated,WaterAssumed,49.46,very high,harmless,no special ability,0.5009999871253967
5600,Cheilinus fasciatus,5892,48.79999923706055,3.369999885559082,0.4000000059604645,0.015488199889659882,0.18299999833106995,2.950000047683716,0.10100000351667404,0.20999999344348907,4,40,4,80,6.69958563156501,115.805660092505,24.7,28,29,benthic,40,-0.73,25,13.600000381469727,3.9216198921203613,3.299999952316284,0.5,Medium; decline threshold 0.95,7.9,fusiform / normal,0,FALSE,0,10,10,Cheilinus,Redbreasted wrasse,0,0,1,reef-associated,WaterAssumed,49.46,very high,harmless,no special ability,0.5038999915122986
5601,Oxycheilinus orientalis,5893,20,3.799999952316284,0.6200000047683716,0.015488199889659882,0.18299999833106995,2.950000047683716,0.10100000351667404,0.47999998927116394,8,40,0,80,6.47960605320468,65.7929858624106,25,27.9,28.9,benthic,16.270000457763672,-0.38,25,5.900000095367432,2.188380002975464,1.600000023841858,0.5,High; decline threshold 0.99,12,fusiform / normal,-1,FALSE,0,10,10,Oxycheilinus,Oriental maori wrasse,0,0,1,reef-associated,WaterAssumed,25.85,very high,harmless,no special ability,0.5009999871253967
5604,Cheilinus undulatus,5896,279.3800048828125,3.990000009536743,0.6100000143051147,0.014454400166869164,0.05770000070333481,2.9800000190734863,0.03869999945163727,0.05999999865889549,10,50,0,100,3.10601610462424,54.8106501435774,24.9,27.5,28.8,benthic,229,-1.1400010955707163,23,28.860000610351563,9.486720085144043,5.893439769744873,0.5,Low; decline threshold 0.85,2.9,fusiform / normal,-1,FALSE,0,10,10,Cheilinus,Humphead wrasse,0,0,1,reef-associated,WaterAssumed,73.88,very high,reports of ciguatera poisoning,no special ability,0.5038999915122986
5606,Epibulus insidiator,5898,65.87999725341797,4.010000228881836,0.6600000262260437,0.021877599880099297,0.1340000033378601,2.950000047683716,0.08410000056028366,0.1599999964237213,5,26,0,50,5.09606154578638,53.8019799482361,24.7,27.9,29,pelagic,54,-0.9,25,17.799999237060547,5.3312602043151855,4.199999809265137,0.5,Medium; decline threshold 0.95,5.6,short and / or deep,-1,FALSE,0,9,11,Epibulus,Sling-jaw wrasse,0,0,1,reef-associated,WaterAssumed,56.87,very high,reports of ciguatera poisoning,no special ability,0.75
5609,Novaculoides macrolepidotus,5901,16,3.390000104904175,0.5400000214576721,0.00954992976039648,0.15700000524520874,3.009999990463257,0.09220000356435776,0.6000000238418579,5,15,3,25,7.80525810180512,112.169124857551,24.7,28.1,29.2,benthic,13.279999732971191,-0.32,25,4.699999809265137,1.8040800094604492,1.2999999523162842,0.5,High; decline threshold 0.99,13.7,fusiform / normal,-1,FALSE,0,12,14,Novaculoides,Seagrass wrasse,0,0,1,reef-associated,WaterAssumed,23.01,very high,harmless,no special ability,1
5610,Novaculichthys taeniourus,5902,30,3.25,0.4000000059604645,0.014791100285947323,0.14900000393390656,3.0399999618530273,0.093299999833107,0.33000001311302185,5,14,3,25,7.38572755765362,143.505229486775,24.9,28.3,29.3,benthic,24.399999618530273,-0.5,27,8.600000381469727,2.3993399143218994,2.200000047683716,0.5,High; decline threshold 0.99,8.6,fusiform / normal,-1,TRUE,0,12,13,Novaculichthys,Rockmover wrasse,0,0,1,reef-associated,WaterAssumed,32.5,very high,harmless,no special ability,1
5613,Iniistius pavo,5905,42,3.5399999618530273,0.46000000834465027,0.010715199634432793,0.15399999916553497,3.0899999141693115,0.09189999848604202,0.23999999463558197,20,50,1,100,6.60362558705816,90.0690420277403,24.2,27.8,29,benthic,35.09000015258789,-0.63,25,11.899999618530273,3.437809944152832,2.9000000953674316,0.5,Medium; decline threshold 0.95,6.7,fusiform / normal,-1,TRUE,0,12,13,Iniistius,Peacock wrasse,0,0,1,reef-associated,WaterAssumed,37.56,very high,harmless,no special ability,0.5
5616,Pseudocheilinus evanidus,5910,9,3.5,0.3700000047683716,0.010715199634432793,0.2029999941587448,3.0299999713897705,0.10999999940395355,1.0099999904632568,6,20,0,61,7.84152084446291,95.2320915949854,24.9,27.7,28.9,benthic,7.599999904632568,-0.22,25,2.799999952316284,1.1525700092315674,0.8999999761581421,0.5,High; decline threshold 0.99,19.5,fusiform / normal,-1,TRUE,0,11,13,Pseudocheilinus,Striated wrasse,0,0,1,reef-associated,WaterAssumed,13.79,very high,harmless,no special ability,0.5077999830245972
5617,Pseudocheilinus hexataenia,5911,10,3.4000000953674316,0.38999998569488525,0.010715199634432793,0.19599999487400055,3.0299999713897705,0.11100000143051147,0.9200000166893005,4,35,1,35,8.01525729625459,110.427085306918,24.5,27.8,29,pelagic,8.350000381469727,-0.23,25,3,1.2369500398635864,0.8999999761581421,0.5,High; decline threshold 0.99,16.5,fusiform / normal,-1,FALSE,0,11,12,Pseudocheilinus,Sixline wrasse,0,0,1,reef-associated,WaterAssumed,14.62,very high,harmless,no special ability,0.5077999830245972
5620,Pteragogus cryptus,5914,9.050000190734863,3.380000114440918,0.4399999976158142,0.010715199634432793,0.2029999941587448,3.0299999713897705,0.10999999940395355,1.0099999904632568,6,23,2,43,7.82312379086113,95.2320915949854,26,28,29,benthic,7.420000076293945,-0.23,25,2.700000047683716,1.167639970779419,0.8999999761581421,0.5,High; decline threshold 0.99,48,short and / or deep,-0.16995661583714397,FALSE,0,9,9,Pteragogus,Green sweeper,0,0,1,reef-associated,WaterAssumed,13.37,high,harmless,no special ability,0.5005000233650208
5623,Cheilio inermis,5917,61,3.490000009536743,0.5400000214576721,0.003388440003618598,0.07739999890327454,3.130000114440918,0.051100000739097595,0.17000000178813934,2,30,1,30,6.16030443260474,96.5961336394068,24.4,27.7,29,benthic,50,-0.86,25,16.799999237060547,4.9702301025390625,3.9000000953674316,0.5,Medium; decline threshold 0.95,8,elongated,-1,FALSE,0,12,13,Cheilio,Cigar wrasse,0,0,1,reef-associated,WaterAssumed,54.79,very high,reports of ciguatera poisoning,no special ability,1
5624,Coris aygula,5918,120,3.7300000190734863,0.5338000059127808,0.008128300309181213,0.12399999797344208,3.119999885559082,0.07559999823570251,0.09000000357627869,2,30,2,30,4.41725386948155,70.970192509181,24.6,27.5,29,benthic,105.31999969482422,-1.31,25,32,10.40250015258789,6.599999904632568,0.5,Low; decline threshold 0.85,3.3,fusiform / normal,-1,FALSE,0,12,13,Coris,Clown coris,0,0,1,reef-associated,WaterAssumed,70.96,very high,harmless,no special ability,0.5
5630,Halichoeres margaritaceus,5924,15.25,3.6600000858306885,0.5,0.009772369638085365,0.164000004529953,3.0799999237060547,0.08760000020265579,0.6200000047683716,0,3,0,5,7.08470454437939,77.0644719092502,24.7,28.4,29.1,benthic,12.5,-0.33,25,4.5,1.7777899503707886,1.2999999523162842,0.5,High; decline threshold 0.99,16,fusiform / normal,-1,FALSE,0,11,11,Halichoeres,Pink-belly wrasse,0,0,1,reef-associated,WaterAssumed,23.23,very high,harmless,no special ability,0.5
5631,Halichoeres marginatus,5925,18,3.190000057220459,0.17000000178813934,0.010715199634432793,0.12300000339746475,3.1500000953674316,0.07530000060796738,0.7200000286102295,3,16,0,30,7.85619261892315,163.02272967761,25,28.3,29.3,benthic,15.229999542236328,-0.2499455424911341,27,3.916719913482666,1.4769599437713623,1.0757100582122803,0.5,High; decline threshold 0.99,12.2,fusiform / normal,-1,FALSE,0,13,14,Halichoeres,Dusky wrasse,0,0,1,reef-associated,WaterAssumed,19.61,very high,harmless,no special ability,0.5
5633,Halichoeres scapularis,5927,20,3.5,0.5,0.010232900269329548,0.12200000137090683,3.140000104904175,0.07490000128746033,0.6200000047683716,3,11,1,20,7.44555393069226,95.2320915949854,26.2,28.6,29.3,benthic,16.389999389648438,-0.28260301692947465,27,4.55610990524292,1.6922999620437622,1.2341300249099731,0.5,High; decline threshold 0.99,11.5,fusiform / normal,-1,FALSE,0,11,11,Halichoeres,Zigzag wrasse,0,0,1,reef-associated,WaterAssumed,22.5,very high,harmless,no special ability,0.5
5636,Hemigymnus melapterus,5930,39.599998474121094,3.549999952316284,0.44999998807907104,0.014791100285947323,0.09700000286102295,3.0199999809265137,0.06549999862909317,0.25999999046325684,5,30,0,30,6.47890555710906,88.8479422261506,24.6,27.8,29,benthic,34.04999923706055,-0.59,25,10.899999618530273,3.1545801162719727,2.700000047683716,0.5,Medium; decline threshold 0.95,7.1,fusiform / normal,-1,FALSE,0,10,11,Hemigymnus,Blackeye thicklip,0,0,1,reef-associated,WaterAssumed,36.35,very high,harmless,no special ability,0.625
5637,Hologymnosus annulatus,5931,40,4.199999809265137,0.7300000190734863,0.009772369638085365,0.16599999368190765,3.069999933242798,0.09030000120401382,0.25999999046325684,11,25,8,40,6.24914815667902,44.5369615488232,24.7,28,29.1,pelagic,34.7400016784668,-0.59,25,10.899999618530273,3.1670799255371094,2.700000047683716,0.5,Medium; decline threshold 0.95,7.9,fusiform / normal,-1,FALSE,0,12,12,Hologymnosus,Ring wrasse,0,0,1,reef-associated,WaterAssumed,36.4,very high,harmless,no special ability,0.5625
5638,Hologymnosus doliatus,5932,50,3.7899999618530273,0.5699999928474426,0.004897790029644966,0.19499999284744263,3.130000114440918,0.10700000077486038,0.20999999344348907,5,30,1,35,5.64267328018409,66.4833409667388,24.7,27.6,28.9,benthic,42.7599983215332,-0.69,25,13.600000381469727,4.029709815979004,3.200000047683716,0.5,Medium; decline threshold 0.95,6.9,elongated,-1,FALSE,0,12,12,Hologymnosus,Pastel ringwrasse,0,0,1,reef-associated,WaterAssumed,42.39,very high,harmless,no special ability,0.5625
5641,Stethojulis strigiventer,5935,15,3.140000104904175,0.10000000149011612,0.008128300309181213,0.11100000143051147,3,0.07039999961853027,0.6299999952316284,3,9,2,15,8.04978110209203,183.617479979906,24.9,28.4,29.3,benthic,13.720000267028809,-0.31,25,4.5,1.7202399969100952,1.2999999523162842,0.5,High; decline threshold 0.99,13.4,fusiform / normal,-1,FALSE,0,11,11,Stethojulis,Three-ribbon wrasse,0,0,1,reef-associated,WaterAssumed,22.42,very high,harmless,no special ability,0.5009999871253967
5645,Thalassoma lunare,5939,45,4.159999847412109,0.27000001072883606,0.01258930005133152,0.09629999846220016,2.9600000381469727,0.06300000101327896,0.1899999976158142,1,20,1,20,6.6112374960025,95.2320915949854,24.6,28,29,benthic,39.08000183105469,-0.79,17,15,4.3685197830200195,3.5999999046325684,0.5,Medium; decline threshold 0.95,4.8,fusiform / normal,-1,FALSE,0,13,13,Thalassoma,Moon wrasse,0,0,1,reef-associated,WaterAssumed,47.82,very high,harmless,no special ability,0.5
5647,Thalassoma purpureum,5941,46,3.680000066757202,0.4000000059604645,0.009999999776482582,0.1770000010728836,3.049999952316284,0.08889999985694885,0.2199999988079071,1,6,0,10,6.12237855876709,77.0644719092502,24.6,28.3,29.3,benthic,38.720001220703125,-0.67,25,13,3.8041601181030273,3.0999999046325684,0.5,Medium; decline threshold 0.95,7.3,fusiform / normal,-1,FALSE,0,12,14,Thalassoma,Surge wrasse,0,0,1,reef-associated,WaterAssumed,39.8,very high,harmless,no special ability,0.5
5649,Thalassoma trilobatum,5943,30,3.75,0.5776000022888184,0.009999999776482582,0.1770000010728836,3.049999952316284,0.08889999985694885,0.33000001311302185,1,6,0,10,6.31571967567663,69.4049776044116,24.9,28.3,29.3,benthic,24.799999237060547,-0.5,25,8.600000381469727,2.3993399143218994,2.200000047683716,0.5,High; decline threshold 0.99,9.4,fusiform / normal,-1,FALSE,0,13,13,Thalassoma,Christmas wrasse,0,0,1,reef-associated,WaterAssumed,32.5,very high,harmless,no special ability,0.5
5650,Labroides bicolor,5944,15,4.019999980926514,0.6700000166893005,0.004897790029644966,0.19499999284744263,3.130000114440918,0.10700000077486038,0.6299999952316284,2,20,0,40,6.48124143475143,53.3025974833986,24.7,27.6,28.9,pelagic,12,-0.31,25,4.5,1.7202399969100952,1.2999999523162842,0.5,High; decline threshold 0.99,14.3,elongated,0,FALSE,0,10,11,Labroides,Bicolor cleaner wrasse,0,0,1,reef-associated,WaterAssumed,22.42,very high,harmless,no special ability,0.5038999915122986
5657,Plicomugil labiosus,5949,48.79999923706055,2.4100000858306885,0.2199999988079071,0.009772369638085365,0.10899999737739563,2.890000104904175,0.06840000301599503,0.27000001072883606,0,2,0,3,157.46289862571,145987.69180648,25.2,28.5,29.3,benthic,40,-0.57,25,10.5,3.0479300022125244,2.5999999046325684,0.5,Medium; decline threshold 0.95,31.1,fusiform / normal,0,FALSE,0,9,10,Plicomugil,Hornlip mullet,0,0,1,reef-associated,WaterAssumed,45.16,high,harmless,no special ability,1
5659,Moolgarda seheli,5951,60,2.319999933242798,0.14000000059604645,0.012022599577903748,0.02930000051856041,2.9600000381469727,0.017899999395012856,0.25999999046325684,0,2,0,3,87.0171268807795,75545.612656812,25.2,28.5,29.3,benthic,50.459999084472656,-0.6006559685114243,27,12.38640022277832,3.7269999980926514,2.8701701164245605,0.5,Medium; decline threshold 0.95,24.4,fusiform / normal,-1,FALSE,0,8,9,Moolgarda,Bluespot mullet,1,1,1,reef-associated,WaterAssumed,39.5,high,harmless,no special ability,0.5156000256538391
